419,MATH MA,HIST-LIT 90EI,STAT 139,PHYSICS 15B
420,FRSEMR 60H,ECON 1123,GENED 1071,PSY 1523
421,PHYSCI 2,ECON 10A,GENED 1038,YORUBA AA
422,ECON 1010B,FRSEMR 40P,STAT 110,GENED 1053
423,STAT 110,PHYSICS 15B,ECON 1420,PHIL 6
424,STAT 211,GENED 1004,EMR 133,STAT 139
425,ECON 1010A,SCRB 175,MCB 80,RELIGION 40
426,STAT 110,EXPOS 10,ENGLISH 184CF,GENED 1091
427,ECON 10A,COMPSCI 182,OEB 65,ENG-SCI 139
428,ECON 1010A,STAT 110,CHEM 17,SOC-STD 10A
429,EXPOS 20,ASTRON 2,APMTH 111,ENGLISH 185E
430,LING 105,CHEM 17,MATH 21B,GENED 1105
431,PSY 1005,NEURO 80,GENED 1094,MATH 1B
432,AFVS 190T,MUSIC 18A,AFVS 137P,HIST-LIT 90ES
433,GENED 1001,STAT 120,FOLKMYTH 111,FRSEMR 25X
434,ENG-SCI 139,HIST-LIT 90ES,GENED 1175,HEB 1334
435,RUSS 111,STAT 121A,JAPAN BA,GENED 1074
436,PSY 1,WSTAFRCN AA,GENED 1175,GREEK 1
437,LPS A,MED-SCI 300QC,PHYSICS 251A,APMTH 121
438,ECON 1017,GENED 1079,ENG-SCI 139,PSY 15
439,GENED 1023,GOV 1790,OEB 212R,ECON 1723
440,COMPSCI 109A,COMPSCI 50,AFVS 173,PHYSICS 251A
441,MATH 122,COMPSCI 120,WOMGEN 1421,GENED 1116
442,PSY 1900,MCB 99A,HIST 1026,MCB 169
443,APMTH 104,COMPSCI 105,HAA 81,ASTRON 1
444,ENGLISH 185E,HIST-LIT 90DR,HISTSCI 2110,HISTSCI 1770
445,BE 121,STAT 110,APMTH 111,NEURO 80
446,ECON 1011A,BE 121,MATH MA,GENED 1074
447,AFVS 41A,PSY 15,COMPSCI 107,STAT 121A
448,EXPOS 20,PSY 14,ISLAMCIV 184,GENED 1145
449,APMTH 101,STAT 211,GENED 1038,ECON 2450A
450,PSY 1005,APPHY 195A,ECON 2450A,ECON 1644
451,COMPSCI 107,NEURO 120,LIFESCI 1A,CHEM 301HFA
452,GOV 1790,GENED 1001,PHIL 175,ENGLISH CBBR
453,PSY 1,GENED 1038,MUSIC 180R,EMR 141
454,PSY 1654,GOV 1510,GOV 1740,GOV 20
455,FRSEMR 62I,ECON 10A,APPHY 284,GENED 1120
456,APCOMP 207,GOV 1190,GENED 1038,GENED 1136
457,SOC-STD 98UB,GENED 1130,PSY 1201,SOC-STD 96AP
458,FRSEMR 31J,ENG-SCI 239,ENG-SCI 157,GENED 1038
459,COMPSCI 61,COMPSCI 105,MATH 22A,HISTSCI 99A
460,PSY 2400,PSY 1309,ENG-SCI 51,GENED 1116
461,ECON 1010A,SOC-STD 98PV,GENED 1038,GENED 1079
462,WOMGEN 1127,GENED 1074,FOLKMYTH 111,LING 101
463,ECON 10A,ENGLISH 184CF,ECON 1010A,GENED 1091
464,EXPOS 40,ECON 1410,HEB 1404,ECON 10A
465,ANTHRO 99A,ECON 70,GENED 1023,ESPP 90K
466,STAT 110,ECON 1123,GOV 1510,HIST 12W
467,CHNSLIT 212,ANTHRO 1610,GENED 1001,EXPOS 20
468,PHYSICS 151,APMTH 203,GENED 1011,GENED 1091
469,EMR 133,PSY 1900,PHIL 27,GENED 1111
470,STAT 110,ENGLISH CFF,MATH MA,ENG-SCI 111
471,ENGLISH 90LL,GENED 1130,STAT 110,GENED 1071
472,COMPLIT 212,SOCIOL 1177,STAT 104,ENG-SCI 259
473,GERMAN 20B,RSEA 350,HUMAN 10A,CLS-STDY 134
474,ENGLISH 119TY,GENED 1092,MED-SCI 302QC,MATH MA
475,GOV 20,LIFESCI 1A,PSY 1900,ECON 10A
476,COMPSCI 61,MATH 22A,LIFESCI 1A,BCMP 200
477,COMPSCI 182,MATH 1B,HISTSCI 99A,GOV 20
478,SOCIOL 1104,EXPOS 20,GENED 1001,ENG-SCI 239
479,PHYSCI 12B,MUSIC 180R,FRSEMR 70K,ECON 1017
480,SOCIOL 1046,HISTSCI 99A,LIFESCI 1A,GENED 1038
481,ECON 10A,CHNSE BA,LPS A,MUSIC 10A
482,LPS A,GOV 3002,GENED 1004,APCOMP 209A
483,HAA 63,STAT 99R,STAT 121A,ECON 10A
484,GOV 94BC,PHYSICS 262,COMPSCI 50,APMTH 22A
485,NEURO 80,GENED 1145,COMPSCI 50,FRSEMR 64J
486,GENED 1091,COMPSCI 50,SOC-STD 98AX,SOCIOL 1131
487,MATH 1B,OEB 53,HUMAN 10A,GENED 1094
488,MATH 60R,ARABIC AA,HIST 13T,FRSEMR 71O
489,MUSIC 97L,MATH MA,GENED 1166,GOV 1433
490,GENED 1004,ENG-SCI 239,LIFESCI 1A,GENED 1001
491,ENGLISH 181A,ECON 10A,GENED 1038,GENED 1002
492,MCB 80,GOV 1740,MATH MA,CHEM 301HFA
493,GENED 1104,APPHY 50A,FOLKMYTH 111,COMPLIT 252
494,PSY 1,MED-SCI 302QC,GHHP 30,ENGLISH 119TY
495,GOV 1074,ECON 10A,GENED 1147,HBTM 235
496,HUMAN 10A,PSY 1,HUMAN 20,MCB 99A
497,STAT 121A,GENED 1004,MATH 22A,COMPSCI 109A
498,GENED 1074,GENED 1094,STAT 110,MUSIC 175R
499,FRSEMR 26F,NEUROBIO 215A,STAT 121A,LPS A
500,PSY 1201,COMPSCI 50,ECON 1123,SOCIOL 97
501,NEURO 80,WOMGEN 1217,GOV 1292,CHEM 17
502,COMPSCI 105,APCOMP 209A,ENGLISH CCFC,ECON 10A
503,MED-SCI 300QC,MCB 112,PHYSICS 15A,APCOMP 207
504,GENED 1097,MATH 1A,PSY 1304,ECON 10A
505,EXPOS 40,SOC-STD 10A,BIOPHYS 206,HLTHPOL 2000A
506,COMPSCI 109A,GENED 1038,GENED 1074,PSY 15
507,MATH 251Y,ECON 10A,HIST 1220,ECON 1535
508,COMPSCI 50,MUSIC 10A,STAT 210,COMPSCI 136
509,COMPSCI 50,PSY 2030,EXPOS 40,RUSS HA
510,GENED 1044,MATH 55A,RUSS 113,MATH 114
511,PHYSCI 2,HIST-LIT 90EV,PSY 15,COMPSCI 61
512,OEB 230,ISLAMCIV 145A,SOCIOL 98DA,MATH 18A
513,COMPSCI 182,APCOMP 209A,MATH 1B,ECON 1010B
514,PSY 1861,GENED 1104,ECON 10A,FRSEMR 51P
515,ECON 1436,PSY 1900,PHYSCI 2,MEDVLSTD 250
516,ECON 2248,NEURO 80,ECON 2120,PHYSCI 2
517,APMTH 205,CHNSE BX,GENED 1177,LPS A
518,ECON 1021,FOLKMYTH 111,GERMAN 143,APCOMP 207
519,PSY 1861,COMPSCI 50,HIST 1265,ENGLISH 97
520,APCOMP 207,FRSEMR 62J,PSY 1201,ECON 1021
521,MATH 1A,COMPSCI 242,APCOMP 209A,GENED 1038
522,SOCIOL 1181,GENED 1094,GOV 20,HAA 97R
523,MATH 21A,COMPSCI 290A,APPHY 195A,ECON 970
524,HISTSCI 100,GENED 1023,GOV 1372,COMPSCI 153
525,HIST 99A,PHYSCI 12B,GENED 1175,MATH 122
526,GENED 1079,PSY 1005,GOV 1316,SOCIOL 1112
527,GENED 1136,OEB 399,LIFESCI 2,FRSEMR 62J
528,SOCIOL 1112,HIST 1056,PHIL 14,ENG-SCI 95R
529,GENED 1038,SOCIOL 2202,MATH 21B,HIST-LIT 90EI
530,COMPSCI 121,APMTH 207,WOMGEN 1217,HAA 278P
531,NEUROBIO 215A,HIST 1028,GOV 1008,PHIL 14
532,ECON 2912,EXPOS 20,GENED 1174,PSY 1005
533,PSY 1900,GENED 1053,PSY 1,GENED 1091
534,HISTSCI 2812,WOMGEN 1217,GENED 1004,ECON 70
535,CHEM 110,MCB 111,MCB 80,FRSEMR 52F
536,GENED 1079,MATH 1B,ECON 10A,HIST 2277
537,ISLAMCIV 145A,NEURO 80,STAT 121A,TDM 121K
538,COMPSCI 109A,LIFESCI 1A,KOREAN 130A,GOV 20
539,MATH 22A,MATH 1B,GENED 1041,GENED 1038
540,MED-SCI 300QC,GENED 1023,MUSIC 16A,STAT 110
541,COMPSCI 50,ESPP 90K,FRSEMR 50S,APMTH 207
542,AFVS 120,PSY 1708,SOC-STD 98UB,FRSEMR 41P
543,EASTD 194,PHYSCI 2,ECON 1010A,AFVS 12
544,LIFESCI 50A,GENED 1097,LPS A,GENED 1038
545,ENG-SCI 239,ANTHRO 1033,HIST 1908,COMPLIT 175
546,ENG-SCI 139,ECON 1021,HIST-LIT 90EU,PSY 3340
547,APCOMP 207,EXPOS 20,CHEM 17,HIST 1776
548,MATH 19A,ECON 2020A,ECON 2248,MATH 1A
549,EXPOS 20,GOV 1982,GOV 1730,FRSEMR 50S
550,COMPSCI 50,RUSS 113,MATH 21B,APMTH 207
551,ENG-SCI 239,STAT 110,GOV 1010,HEB 1334
552,HEB 1392,COMPSCI 107,PSY 2461R,SPANSH 59
553,GOV 1790,APMTH 10,COMPSCI 121,MATH 1B
554,HAA 290P,STAT 139,PHIL 187,COMPSCI 107
555,ENG-SCI 274,HAA 45M,APCOMP 209A,MATH 21B
556,GENED 1023,ENG-SCI 259,GENED 1098,AFVS 40A
557,STAT 110,ECON 10A,ENGLISH 184CF,ENG-SCI 139
558,MATH 55A,STAT 110,GENED 1019,GENED 1175
559,PHYSICS 285B,APCOMP 215,ENG-SCI 53,COMPSCI 50
560,GENED 1038,COMPSCI 61,HIST 1520,TDM 121K
561,CLASARCH 146,ENGLISH CIJR,PHIL 27,ENG-SCI 139
562,SCRB 195,MCB 112,ECON 2810A,EMR 131
563,ECON 1123,GENED 1080,MCB 175,AFVS 53AR
564,ECON 1017,COMPSCI 61,FRSEMR 51M,ECON 1011A
565,E-PSCI 10,MATH 231A,PHYSICS 223A,PHIL 19
566,COMPSCI 61,PSY 14,COMPSCI 121,ECON 10A
567,MATH 1A,APMTH 101,BCMP 200,PSY 1521
568,SOCIOL 3305,GENED 1038,FOLKMYTH 133,HEB 1334
569,PHYSICS 15A,E-PSCI 236,COMPSCI 153,PHYSCI 12B
570,PSY 1,GENED 1130,COMPSCI 171,GOV 1316
571,GOV 94HJ,SOC-STD 68RJ,STAT 110,PHIL 248
572,SPANSH 30,ASTRON 17,SOCIOL 1163,HISTSCI 98
573,APMTH 207,CHEM 30,ESE 168,ECON 10A
574,GENED 1038,GOV 1790,ISLAMCIV 184,PHYSICS 262
575,GENED 1143,ROM-STD 201,HUMAN 20,AFVS 40A
576,HEB 1406,NEURO 80,GOV 3005A,COMPSCI 50
577,ECON 10A,GENED 1093,LPS A,ARABIC 131A
578,PHYSICS 15C,IMMUN 307QC,GENED 1038,BCS BA
579,GENED 1097,AFRAMER 116,COMPSCI 227,EXPOS 20
580,LIFESCI 1A,STAT 121A,GENED 1091,AFRAMER 197
581,PSY 1,ECON 1017,EXPOS 20,HUMAN 10A
582,ECON 1010A,GENED 1136,ECON 3012,GOV 20
583,E-PSCI 168,COMPSCI 136,GENED 1093,GOV 1982
584,MED-SCI 302QC,ESE 168,ECON 1021,OEB 65
585,ENG-SCI 111,COMPSCI 290A,GHHP 30,GENED 1111
586,LIFESCI 1A,APCOMP 207,FRENCH 80,EXPOS 20
587,ENG-SCI 91HFR,PHYSICS 191,BIOSTAT 235,RUSS BA
588,ECON 10A,ECON 1010A,SPANSH 122,APMTH 205
589,MED-SCI 300QC,ENG-SCI 95R,HISTSCI 98,MATH MA
590,ENG-SCI 111,GENED 1092,CLS-STDY 134,STAT 185
591,ECON 1010B,MATH 21A,ECON 1126,BMIF 201
592,ENGLISH CAFR,EXPOS 20,FRSEMR 35N,GENED 1001
593,SOC-STD 98NB,GENED 1044,GERMAN 20B,GENED 1097
594,MATH 122,CHEM 17,LING 101,AFRAMER 116
595,ENG-SCI 159,ECON 2110,GENED 1079,MED-SCI 300QC
596,GENED 1038,MATH 131,GOV 94NW,ECON 1010A
597,ENG-SCI 159,LPS A,FRSEMR 52L,APMTH 203
598,HIST 1405,ASTRON 17,MUSIC 180R,APMTH 207
599,GENED 1038,HISTSCI 1932,STAT 110,COMPSCI 171
600,EXPOS 20,ECON 1017,PSY 1309,STAT 210
601,COMPSCI 171,LPCE 101,SOCIOL 99A,RUSS 113
602,APCOMP 209A,COMPSCI 61,NEURO 80,FRENCH 180
603,APCOMP 207,PSY 1708,AFRAMER 197,PHIL 129
604,GENED 1105,PSY 1901,EXPOS 10,GOV 20
605,GENED 1074,COMPSCI 182,STAT 110,ECON 1021
606,MATH 22A,TDM 169S,EXPOS 20,MATH 230A
607,CHEM 17,COMPLIT 121,OEB 10,STAT 110
608,HIST 12T,HIST 1993,GOV 93CJ,COMPSCI 171
609,ANTHRO 2643,AFVS 161L,ECON 1010B,EXPOS 20
610,ECON 1126,GOV 94BC,PSY 1861,CHEM 155
611,APCOMP 209A,COMPSCI 263,MCB 80,ENG-SCI 239
612,MCB 91,PSY 1201,HISTSCI 100,LIFESCI 1A
613,STAT 110,ENGLISH CFF,EXPOS 40,PSY 1523
614,CHEM 17,STAT 110,MATH 101,MATH 1B
615,CHEM 101,SCRB 297,GENED 1004,MUSIC 175R
616,HIST-LIT 90EQ,STAT 121A,E-PSCI 10,ENG-SCI 181
617,GENED 1056,ENGLISH CAFR,ECON 1017,AFRAMER 11
618,HIST 1208,COMPSCI 61,APMTH 10,HIST 1412
619,GENED 1038,JAPAN BA,PHIL 11,LIFESCI 1A
620,MED-SCI 300QC,ECON 1021,EXPOS 20,PHYSICS 262
621,MATH 230A,COMPSCI 242,HAA 278P,MATH 21A
622,PHYSICS 16,HAA 285P,EXPOS 20,MCB 112
623,GENED 1023,SOC-STD 98TD,LIFESCI 1A,GENED 1079
624,HIST 1700,CHNSE BA,NEURO 120,GENED 1093
625,GENED 1116,MATH 22A,GENED 1130,HIST 1208
626,ECON 10A,LIFESCI 2,ECON 2010A,GENED 1038
627,STAT 139,SOC-STD 96AP,MEDVLSTD 250,MUSIC 16A
628,HUMAN 20,HEB 1392,COMPSCI 61,ECON 10A
629,ECON 1126,COMPSCI 182,CHEM 301HFA,SPANSH 89
630,GOV 1510,ESE 168,GENED 1023,LPS A
631,RSEA 350,ECON 2905,ENG-SCI 139,MATH 22A
632,MATH 122,COMPSCI 61,PHIL 129,CHNSE 130XA
633,STAT 151,SOCIOL 97,ANTHRO 1250,MATH 116
634,COMPSCI 50,ANTHRO 1603,CHEM 17,LIFESCI 2
635,GENED 1023,SOC-STD 10A,HIST 60O,MUSIC 15A
636,ENG-SCI 274,COMPSCI 109A,NEURO 1202,GENED 1116
637,MCB 175,CHEM 301HFA,FRSEMR 40P,STAT 104
638,EXPOS 20,PSY 1,GENED 1116,CHNSE BA
639,APMTH 207,MATH 114,GENED 1091,MATH 22A
640,GOV 20,GENED 1097,GENED 1038,GENED 1074
641,ECON 1017,FOLKMYTH 111,PSY 1,MCB 169
642,ENG-SCI 53,GENED 1043,PSY 1,GERMAN 102
643,MATH 1A,GENED 1004,RSRA 299A,PHYSICS 15A
644,GENED 1175,GENED 1038,COMPSCI 50,GOV 94RC
645,APMTH 101,YORUBA BA,GENED 1098,APPHY 50A
646,ENG-SCI 241,PSY 1861,FRSEMR 63C,GOV 20
647,GENED 1038,ENG-SCI 239,SPANSH 11,LING 115
648,GENED 1041,GENED 1074,NEURO 80,ENG-SCI 125
649,HUMAN 20,LIFESCI 1A,CHNSHIS 253,COMPSCI 50
650,GENED 1053,LIFESCI 1A,COMPSCI 109A,CHEM 17
651,EXPOS 20,ENGLISH CNS,STAT 121A,CHEM 30
652,ENGLISH 10,GOV 1433,ECON 10A,MATH MA
653,ECON 1123,PHIL 117,ENGLISH 10,ITAL 10
654,MCB 99A,ENGLISH 197GR,MATH 136,COMPSCI 136
655,APPHY 50A,COMPSCI 120,MATH 1B,ENG-SCI 297
656,ENGLISH 185E,ENG-SCI 139,ECON 1123,PSY 1708
657,NEURO 80,FRSEMR 26K,HIST 1908,FOLKMYTH 111
658,HBTM 235,MATH 1B,ECON 1010A,PSY 1
659,PHIL 34,LPCE 101,GOV 94EK,ESE 137
660,COMPSCI 263,MATH 124,COMPLIT 175,ENG-SCI 125
661,GENED 1111,MATH 18A,PHIL 129,LIFESCI 1A
662,MATH 1A,APPHY 235,GOV 1510,BCMP 200
663,RUSS BA,STAT 110,PHYSICS 285B,CHEM 17
664,SCRB 297,COMPSCI 61,APPHY 195A,HISTSCI 2812
665,STAT 110,GERMAN 143,IMMUN 307QC,ECON 10A
666,MATH 1A,PHIL 129,MED-SCI 300QC,OEB 65
667,SOCIOL 1131,MATH 124,EXPOS 40,GENED 1080
668,PHIL 6,COMPSCI 61,MUSIC 189R,ECON 1010A
669,PSY 1523,LPS A,LIFESCI 100,MUSIC 175R
670,COMPSCI 136,STAT 110,FRSEMR 23C,APMTH 101
671,PSY 1861,COMPSCI 61,APMTH 22A,EXPOS 20
672,MCB 80,MATH 1B,APMTH 121,LIFESCI 1A
673,GOV 1790,HEB 1330,GENED 1092,MATH 21A
674,COMPSCI 61,EXPOS 20,MUSIC 51A,HIST 1056
675,STAT 110,MED-SCI 300QC,E-PSCI 53,MATH 1A
676,PHYSICS 15A,COMPSCI 50,KOREAN BX,GOV 94NS
677,HLTHPOL 2000A,COMPSCI 127,AFRAMER 134X,GOV 94OF
678,HIST 1511,GOV 1790,PHYSICS 15C,MCB 80
679,GOV 2001,STAT 104,EXPOS 20,GENED 1094
680,EXPOS 10,PHYSICS 19,ECON 10A,HIST 1026
681,GENETIC 201,HUMAN 10A,GOV 94PY,GOV 1316
682,COMPSCI 282BR,MATH 1B,ECON 1010A,CHEM 17
683,GOV 20,HUMAN 20,STAT 110,ECON 10A
684,SOCIOL 3305,MATH 21A,GENED 1080,GENED 1120
685,GENED 1079,GENED 1023,KOREAN BA,COMPSCI 107
686,GOV 1372,STAT 300HFRA,FRSEMR 52C,FRSEMR 27I
687,PSY 1,PHIL 14,EXPOS 40,MCB 60
688,GENED 1145,HIST 2636,BBS 330,PSY 1531
689,FOLKMYTH 133,EXPOS 20,ECON 10A,SCRB 297
690,COMPSCI 187,GENED 1001,ENGLISH CCFC,LING 101
691,GENED 1006,GENED 1038,LING 73A,FRSEMR 50Y
692,RELIGION 1814,COMPSCI 121,HIST 1017,HISTSCI 99A
693,ECON 1010B,MUSIC 16A,AFVS 179,SPANSH 50
694,ENG-SCI 239,GENED 1091,PHYSCI 12B,PSY 1
695,APCOMP 295,ENGLISH CBN,GENED 1175,LPS A
696,STAT 110,EXPOS 20,GOV 1780,OEB 53
697,MATH MA,STAT 110,HAA 177M,MATH 22A
698,OEB 10,GENED 1006,APCOMP 295,COMPSCI 50
699,COMPSCI 109A,GENED 1038,COMPSCI 187,STAT 110
700,MATH 22A,LING 171,ECON 10A,CHEM 17
701,GENED 1019,EXPOS 20,PSY 1900,HBTM 235
702,GOV 20,RSRA 298A,GENED 1094,COMPSCI 50
703,APPHY 50A,GENED 1130,FRSEMR 51M,EXPOS 20
704,GOV 1060,COMPSCI 153,ENG-SCI 239,E-PSCI 50
705,MCB 112,GOV 1372,ENG-SCI 239,MUSIC 264R
706,COMPSCI 50,COMPLIT 175,E-PSCI 168,ECON 10A
707,MUSIC 16A,MATH 21B,ECON 10A,WOMGEN 1127
708,STAT 121A,ECON 1011A,HISTSCI 1932,BIOSTAT 232
709,FRSEMR 72O,PSY 1,SOC-STD 98DX,HIST 2006
710,COMPSCI 107,CHNSE BA,FRSEMR 35N,GENED 1001
711,CHEM 160,LIFESCI 50A,GENED 1091,ECON 10A
712,MCB 112,CHNSE BX,JAPAN BA,PSY 1
713,PSY 1005,HISTSCI 100,MCB 80,CHEM 160
714,HIST 99A,ENG-SCI 152,COMPSCI 283,FRSEMR 64L
715,PSY 1,SOCIOL 1046,ASTRON 2,GENED 1091
716,PHIL 187,CHEM 177,MCB 80,COMPSCI 107
717,OEB 10,HIST 1520,E-PSCI 50,PHYSICS 15A
718,COMPSCI 287R,PSY 1,APCOMP 209A,OEB 65
719,PSY 1,MATH 21A,EXPOS 20,EMR 146
720,COMPSCI 50,MATH 124,GENED 1105,RSRA 298A
721,MATH 1B,MATH 21A,AFVS 15AR,GENED 1136
722,MUSIC 18A,STAT 110,SOCIOL 1046,AFVS 189G
723,ENGLISH 179H,FRSEMR 26F,STAT 151,GOV 30
724,GENED 1074,MATH 1A,MCB 112,GENED 1071
725,GENED 1120,HUMAN 20,PHYSCI 2,GOV 1033
726,FOLKMYTH 111,COMPSCI 50,GENED 1116,ECON 1021
727,OEB 65,BCMP 200,ECON 1499,HAA 63
728,CHNSE BA,APMTH 104,CHEM 170,HIST-LIT 90EO
729,HIST 1908,ARABIC BA,MED-SCI 302QC,CLS-STDY 97A
730,AFVS 137P,MUSIC 10A,BIOSTAT 245,COMPSCI 61
731,MUSIC 16A,GENED 1038,PHIL 6,SPANSH 70B
732,MATH 22A,ECON 1021,GENED 1038,YORUBA AA
733,ENGLISH 145A,EXPOS 10,RSEA 350,APCOMP 207
734,EXPOS 20,STAT 110,COMPSCI 50,PSY 1
735,PSY 1005,STAT 110,MATH MA,HIST 1056
736,OEB 145,HISTSCI 98,ENG-SCI 139,MUSIC 123R
737,GENED 1074,GOV 94WY,PSY 1,GENED 1044
738,LIFESCI 2,GENED 1093,ECON 1010A,HIST 2277
739,COMPSCI 121,ECON 1936,COMPSCI 153,SOCIOL 2204
740,HIST-LIT 90EJ,ECON 10A,PHIL 6,MED-SCI 300QC
741,ECON 10A,GENED 1079,HEB 1334,COMPSCI 109A
742,ECON 1432,ENG-SCI 53,GENED 1011,PSY 1900
743,TDM 181B,VIROLOGY 202,WOMGEN 1204,GENED 1080
744,LIFESCI 1A,COMPSCI 50,GENED 1004,SOCIOL 1104
745,GOV 3002,APMTH 207,ECON 2723,ECON 3011
746,GOV 1740,PSY 1005,AFVS 14,PSY 1201
747,GOV 1510,GENED 1097,PSY 1861,HISTSCI 98
748,ECON 10A,GOV 1982,ENG-SCI 239,HIST 1700
749,FRSEMR 24G,NEURO 80,APMTH 203,PHYSCI 2
750,COMPSCI 107,APCOMP 209A,ENG-SCI 259,LPS A
751,COMPSCI 153,PHYSCI 12B,ECON 2810A,PHYSICS 15A
752,ECON 10A,COMPSCI 105,FRSEMR 50Y,ENG-SCI 239
753,RUSS 113,APMTH 22A,COMPSCI 107,HAA 81
754,PHYSCI 2,GENED 1019,GENED 1105,GENED 1002
755,EXPOS 20,BCS BA,IMMUN 201,SOCIOL 1104
756,BE 121,EXPOS 10,MUSIC 15A,PHYSCI 12B
757,ECON 1011A,ECON 1057,AFVS 40A,HIST 1520
758,GENED 1001,GENED 1111,PHYSICS 262,LING 98A
759,PHIL 11,GENED 1094,HISTSCI 1932,ECON 3012
760,LIFESCI 1A,ECON 1010A,FRSEMR 50Y,GOV 1316
761,EXPOS 10,LIFESCI 1A,GOV 1010,EXPOS 40
762,COMPSCI 50,ENG-SCI 139,GENETIC 201,GOV 2024
763,GENED 1004,CHNSE BA,APMTH 22A,ECON 1010A
764,GENED 1091,ECON 1017,FRSEMR 24Q,EXPOS 20
765,FRSEMR 51P,FRSEMR 51C,MATH 21A,GENED 1074
766,HIST 1878B,COMPSCI 121,MATH 22A,SCRB 197
767,COMPSCI 50,GENED 1074,COMPSCI 171,NEURO 80
768,FRSEMR 24G,GENED 1094,FRSEMR 25X,APCOMP 209A
769,GENED 1044,GENED 1071,MATH 18A,FRSEMR 52C
770,MATH 1B,WOMGEN 1210FT,PHIL 187,SOCIOL 97
771,GENED 1038,PHYSICS 253A,MATH 18A,GENED 1091
772,ECON 1010A,HIST 1300,ENGLISH 287AG,APCOMP 295
773,ECON 10A,LIFESCI 2,GHHP 30,CHEM 17
774,MATH 286Y,MATH 22A,NEUROBIO 215A,SOCIOL 1173
775,MCB 80,E-PSCI 10,ENGLISH 102E,LIFESCI 2
776,ANTHRO 2036,GOV 3002,EXPOS 40,APMTH 201
777,HEB 1410,AFVS 14,LPS A,HISTSCI 1780
778,ECON 1017,ECON 1010A,ECON 1057,ECON 1123
779,LING 105,GOV 20,RELIGION 1049,JAPAN 120A
780,MATH 21A,GENED 1041,GENED 1074,FRENCH 80
781,GENED 1143,ENGLISH 287AG,ENG-SCI 274,MEDVLSTD 250
782,MATH 21A,GOV 1790,PSY 1816,STAT 120
783,GENED 1093,PHYSICS 15B,COMPSCI 121,PHIL 138
784,MCB 169,FRSEMR 26F,GOV 94GD,COMPSCI 50
785,PHYSICS 15B,ENG-SCI 239,SOCIOL 98DA,GOV 1790
786,MUSIC 10A,GENED 1038,EXPOS 10,ECON 10A
787,ANTHRO 1250,CHNSHIS 232R,MUSIC 14A,CHNSE 130XA
788,MCB 63,FRSEMR 72P,ENGLISH 152KD,MATH 22A
789,GENED 1038,COMPSCI 50,PSY 1,MCB 80
790,ECON 10A,STAT 121A,ECON 2120,GENED 1080
791,GENED 1038,APCOMP 207,COMPSCI 50,ECON 1021
792,EXPOS 40,HUMAN 10A,ECON 10A,ITAL 10
793,HIST 1220,MATH 18A,GENED 1023,EXPOS 20
794,PHYSICS 253A,NEUROBIO 215A,STAT 110,NEUROBIO 212
795,GENED 1038,FOLKMYTH 111,PSY 1201,ECON 1126
796,STAT 121A,AFVS 41A,MUSIC 16A,APCOMP 209A
797,PSY 1,GOV 20,MATH 1B,HISTSCI 100
798,COMPSCI 50,ENGLISH CFF,HIST 1028,STAT 110
799,ENG-SCI 139,FOLKMYTH 111,GOV 2005,STAT 104
800,ECON 1021,COMPSCI 61,GENED 1080,GENED 1038
801,SCRB 190,HIST 12W,COMPSCI 50,MCB 80
802,GENED 1023,KOREAN 120A,JAPAN 210A,COMPSCI 136
803,GOV 20,PSY 1900,AFVS 150A,BCMP 200
804,GENED 1023,APMTH 226,ENG-SCI 139,MUSIC 15A
805,PHS 2000A,APCOMP 209A,MATH 1B,HEB 1392
806,GOV 1790,CHNSE BX,GERMAN 102,MCB 60
807,GOV 2005,PSY 15,ECON 2248,FRSEMR 51S
808,ECON 2010A,HIST 2331,ENGLISH 10,GENED 1080
809,GENED 1033,COMPSCI 50,ANTHRO 1603,GENED 1038
810,STAT 110,GENED 1074,COMPSCI 153,GENED 1011
811,COMPSCI 187,EMR 133,STAT 110,ANTHRO 2738
812,LING 101,STAT 139,PHYSICS 15A,GENED 1074
813,ENG-SCI 239,EXPOS 20,ECON 10A,COMPSCI 107
814,HEB 1392,ENG-SCI 159,AFRAMER 197,MED-SCI 302QC
815,ECON 1644,ENG-SCI 111,MATH QA,COMPSCI 187
816,NEURO 80,MATH MA,COMPSCI 50,FRENCH 80
817,GOV 1790,EXPOS 20,HISTSCI 1334,OEB 65
818,ECON 1017,MATH 1B,EXPOS 20,MATH 122
819,MCB 175,GENED 1074,CHEM 160,ENGLISH 176TM
820,GOV 1510,GENED 1074,ENG-SCI 274,E-PSCI 275
821,ENGLISH 20,MATH 251Y,COMPSCI 120,ENGLISH 97
822,GENED 1093,KOREAN 120A,MUSIC 16A,COMPSCI 121
823,MATH 122,FRENCH 180,PSY 1901,FRSEMR 41K
824,COMPSCI 50,HIST-LIT 90EZ,FOLKMYTH 111,APMTH 121
825,ESE 168,MCB 112,MED-SCI 300QC,MATH 55A
826,COMPSCI 283,COMPSCI 182,GENED 1001,EXPOS 20
827,COMPSCI 109A,ECON 2360,GENED 1080,GOV 1372
828,HISTSCI 2110,GENED 1094,FRSEMR 52F,HISTSCI 98
829,GOV 1790,ECON 1057,MATH 22A,GOV 1510
830,PHIL 34,GENED 1023,STAT 110,PSY 1
831,ANTHRO 1250,MCB 175,FRSEMR 24G,ECON 10A
832,PHYSICS 15B,HISTSCI 1460,APCOMP 209A,ECON 1010A
833,ECON 10A,ARABIC 131A,GENED 1093,ENG-SCI 159
